"official_district";"district";"gender";"nationality";"age";"quantity"
"Lichtenberg";"Lichtenberg";"f";"D";"20_25";"1257"
"Lichtenberg";"Lichtenberg";"f";"D";"25_30";"1846"
"Lichtenberg";"Lichtenberg";"f";"D";"30_35";"1339"
"Lichtenberg";"Lichtenberg";"f";"D";"35_40";"664"
"Lichtenberg";"Lichtenberg";"f";"D";"40_45";"816"
"Lichtenberg";"Lichtenberg";"f";"D";"45_50";"1016"
"Lichtenberg";"Lichtenberg";"f";"D";"50_55";"846"
"Lichtenberg";"Lichtenberg";"f";"D";"55_60";"813"
"Lichtenberg";"Lichtenberg";"f";"D";"60_65";"724"
"Lichtenberg";"Lichtenberg";"f";"D";"65_70";"812"
"Lichtenberg";"Lichtenberg";"f";"D";"70_75";"985"
"Lichtenberg";"Lichtenberg";"f";"D";"75_80";"749"
"Lichtenberg";"Lichtenberg";"f";"D";"80_85";"462"
"Lichtenberg";"Lichtenberg";"f";"D";"85_90";"324"
"Lichtenberg";"Lichtenberg";"f";"D";"90_95";"144"
"Lichtenberg";"Lichtenberg";"f";"D";"95 und älter";"55"
"Lichtenberg";"Falkenberg";"m";"A";"15_20";"3"
"Lichtenberg";"Falkenberg";"m";"A";"35_40";"3"
"Lichtenberg";"Falkenberg";"m";"A";"45_50";"3"
"Lichtenberg";"Falkenberg";"m";"D";"00_05";"30"
"Lichtenberg";"Falkenberg";"m";"D";"05_10";"32"
"Lichtenberg";"Falkenberg";"m";"D";"10_15";"28"
"Lichtenberg";"Falkenberg";"m";"D";"15_20";"27"
"Lichtenberg";"Falkenberg";"m";"D";"20_25";"46"
"Lichtenberg";"Falkenberg";"m";"D";"25_30";"34"
"Lichtenberg";"Falkenberg";"m";"D";"30_35";"28"
"Lichtenberg";"Falkenberg";"m";"D";"35_40";"37"
"Lichtenberg";"Falkenberg";"m";"D";"40_45";"52"
"Lichtenberg";"Falkenberg";"m";"D";"45_50";"78"
"Lichtenberg";"Falkenberg";"m";"D";"50_55";"88"
"Lichtenberg";"Falkenberg";"m";"D";"55_60";"55"
"Lichtenberg";"Falkenberg";"m";"D";"60_65";"24"
"Lichtenberg";"Falkenberg";"m";"D";"65_70";"25"
"Lichtenberg";"Falkenberg";"m";"D";"70_75";"18"
"Lichtenberg";"Falkenberg";"m";"D";"75_80";"12"
"Lichtenberg";"Falkenberg";"m";"D";"80_85";"12"
"Lichtenberg";"Falkenberg";"f";"A";"20_25";"3"
"Lichtenberg";"Falkenberg";"f";"A";"50_55";"3"
"Lichtenberg";"Falkenberg";"f";"D";"00_05";"12"
"Lichtenberg";"Falkenberg";"f";"D";"05_10";"25"
"Lichtenberg";"Falkenberg";"f";"D";"10_15";"28"
"Lichtenberg";"Falkenberg";"f";"D";"15_20";"30"
"Lichtenberg";"Falkenberg";"f";"D";"20_25";"36"
"Lichtenberg";"Falkenberg";"f";"D";"25_30";"27"
"Lichtenberg";"Falkenberg";"f";"D";"30_35";"29"
"Lichtenberg";"Falkenberg";"f";"D";"35_40";"28"
"Lichtenberg";"Falkenberg";"f";"D";"40_45";"63"
"Lichtenberg";"Falkenberg";"f";"D";"45_50";"96"
"Lichtenberg";"Falkenberg";"f";"D";"50_55";"75"
"Lichtenberg";"Falkenberg";"f";"D";"55_60";"41"
"Lichtenberg";"Falkenberg";"f";"D";"60_65";"36"
"Lichtenberg";"Falkenberg";"f";"D";"65_70";"12"
"Lichtenberg";"Falkenberg";"f";"D";"70_75";"13"
"Lichtenberg";"Falkenberg";"f";"D";"75_80";"12"
"Lichtenberg";"Falkenberg";"f";"D";"80_85";"15"
"Lichtenberg";"Falkenberg";"f";"D";"85_90";"6"
"Lichtenberg";"Falkenberg";"f";"D";"90_95";"3"
"Lichtenberg";"Malchow";"m";"D";"00_05";"9"
"Lichtenberg";"Malchow";"m";"D";"05_10";"12"
"Lichtenberg";"Malchow";"m";"D";"10_15";"10"
"Lichtenberg";"Malchow";"m";"D";"15_20";"15"
"Lichtenberg";"Malchow";"m";"D";"20_25";"12"
"Lichtenberg";"Malchow";"m";"D";"25_30";"3"
"Lichtenberg";"Malchow";"m";"D";"30_35";"11"
"Lichtenberg";"Malchow";"m";"D";"35_40";"10"
"Lichtenberg";"Malchow";"m";"D";"40_45";"15"
"Lichtenberg";"Malchow";"m";"D";"45_50";"39"
"Lichtenberg";"Malchow";"m";"D";"50_55";"28"
"Lichtenberg";"Malchow";"m";"D";"55_60";"31"
"Lichtenberg";"Malchow";"m";"D";"60_65";"33"
"Lichtenberg";"Malchow";"m";"D";"65_70";"14"
"Lichtenberg";"Malchow";"m";"D";"70_75";"22"
"Lichtenberg";"Malchow";"m";"D";"75_80";"7"
"Lichtenberg";"Malchow";"m";"D";"80_85";"4"
"Lichtenberg";"Malchow";"f";"A";"30_35";"3"
"Lichtenberg";"Malchow";"f";"A";"35_40";"3"
"Lichtenberg";"Malchow";"f";"A";"40_45";"3"
"Lichtenberg";"Malchow";"f";"A";"45_50";"4"
"Lichtenberg";"Malchow";"f";"D";"00_05";"18"
"Lichtenberg";"Malchow";"f";"D";"05_10";"12"
"Lichtenberg";"Malchow";"f";"D";"10_15";"7"
"Lichtenberg";"Malchow";"f";"D";"15_20";"12"
"Lichtenberg";"Malchow";"f";"D";"20_25";"9"
"Lichtenberg";"Malchow";"f";"D";"25_30";"18"
"Lichtenberg";"Malchow";"f";"D";"30_35";"13"
"Lichtenberg";"Malchow";"f";"D";"35_40";"13"
"Lichtenberg";"Malchow";"f";"D";"40_45";"15"
"Lichtenberg";"Malchow";"f";"D";"45_50";"24"
"Lichtenberg";"Malchow";"f";"D";"50_55";"15"
"Lichtenberg";"Malchow";"f";"D";"55_60";"15"
"Lichtenberg";"Malchow";"f";"D";"60_65";"7"
"Lichtenberg";"Malchow";"f";"D";"65_70";"18"
"Lichtenberg";"Malchow";"f";"D";"70_75";"6"
"Lichtenberg";"Malchow";"f";"D";"75_80";"6"
"Lichtenberg";"Malchow";"f";"D";"80_85";"6"
"Lichtenberg";"Malchow";"f";"D";"85_90";"3"
"Lichtenberg";"Malchow";"f";"D";"90_95";"3"
"Lichtenberg";"Wartenberg";"m";"A";"35_40";"3"
"Lichtenberg";"Wartenberg";"m";"A";"40_45";"3"
"Lichtenberg";"Wartenberg";"m";"A";"50_55";"6"
"Lichtenberg";"Wartenberg";"m";"A";"60_65";"3"
"Lichtenberg";"Wartenberg";"m";"D";"00_05";"43"
"Lichtenberg";"Wartenberg";"m";"D";"05_10";"39"
"Lichtenberg";"Wartenberg";"m";"D";"10_15";"43"
"Lichtenberg";"Wartenberg";"m";"D";"15_20";"40"
"Lichtenberg";"Wartenberg";"m";"D";"20_25";"94"
"Lichtenberg";"Wartenberg";"m";"D";"25_30";"58"
"Lichtenberg";"Wartenberg";"m";"D";"30_35";"40"
"Lichtenberg";"Wartenberg";"m";"D";"35_40";"59"
"Lichtenberg";"Wartenberg";"m";"D";"40_45";"83"
"Lichtenberg";"Wartenberg";"m";"D";"45_50";"160"
"Lichtenberg";"Wartenberg";"m";"D";"50_55";"162"
"Lichtenberg";"Wartenberg";"m";"D";"55_60";"122"
"Lichtenberg";"Wartenberg";"m";"D";"60_65";"68"
"Lichtenberg";"Wartenberg";"m";"D";"65_70";"55"
"Lichtenberg";"Wartenberg";"m";"D";"70_75";"62"
"Lichtenberg";"Wartenberg";"m";"D";"75_80";"23"
"Lichtenberg";"Wartenberg";"m";"D";"80_85";"15"
"Lichtenberg";"Wartenberg";"m";"D";"85_90";"6"
"Lichtenberg";"Wartenberg";"f";"A";"20_25";"3"
"Lichtenberg";"Wartenberg";"f";"A";"35_40";"3"
"Lichtenberg";"Wartenberg";"f";"A";"65_70";"3"
"Lichtenberg";"Wartenberg";"f";"D";"00_05";"34"
"Lichtenberg";"Wartenberg";"f";"D";"05_10";"37"
"Lichtenberg";"Wartenberg";"f";"D";"10_15";"34"
"Lichtenberg";"Wartenberg";"f";"D";"15_20";"36"
"Lichtenberg";"Wartenberg";"f";"D";"20_25";"81"
"Lichtenberg";"Wartenberg";"f";"D";"25_30";"43"
"Lichtenberg";"Wartenberg";"f";"D";"30_35";"46"
"Lichtenberg";"Wartenberg";"f";"D";"35_40";"38"
"Lichtenberg";"Wartenberg";"f";"D";"40_45";"88"
"Lichtenberg";"Wartenberg";"f";"D";"45_50";"172"
"Lichtenberg";"Wartenberg";"f";"D";"50_55";"170"
"Lichtenberg";"Wartenberg";"f";"D";"55_60";"108"
"Lichtenberg";"Wartenberg";"f";"D";"60_65";"59"
"Lichtenberg";"Wartenberg";"f";"D";"65_70";"61"
"Lichtenberg";"Wartenberg";"f";"D";"70_75";"56"
"Lichtenberg";"Wartenberg";"f";"D";"75_80";"36"
"Lichtenberg";"Wartenberg";"f";"D";"80_85";"25"
"Lichtenberg";"Wartenberg";"f";"D";"85_90";"13"
"Lichtenberg";"Wartenberg";"f";"D";"90_95";"3"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"00_05";"56"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"05_10";"46"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"10_15";"105"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"15_20";"129"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"20_25";"100"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"25_30";"123"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"30_35";"135"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"35_40";"176"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"40_45";"157"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"45_50";"176"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"50_55";"175"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"55_60";"89"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"60_65";"27"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"65_70";"30"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"70_75";"6"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"75_80";"10"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"A";"80_85";"6"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"00_05";"1357"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"05_10";"1147"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"10_15";"876"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"15_20";"811"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"20_25";"2104"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"25_30";"2492"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"30_35";"1795"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"35_40";"1102"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"40_45";"1272"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"45_50";"2090"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"50_55";"2622"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"55_60";"2306"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"60_65";"1528"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"65_70";"1050"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"70_75";"1011"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"75_80";"620"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"80_85";"361"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"85_90";"101"
"Lichtenberg";"Neu-Hohenschönhausen";"m";"D";"90_95";"26"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"00_05";"53"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"05_10";"62"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"10_15";"103"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"15_20";"126"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"20_25";"115"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"25_30";"181"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"30_35";"192"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"35_40";"215"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"40_45";"187"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"45_50";"162"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"50_55";"121"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"55_60";"84"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"60_65";"39"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"65_70";"9"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"70_75";"13"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"A";"75_80";"9"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"00_05";"1275"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"05_10";"1150"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"10_15";"863"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"15_20";"840"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"20_25";"2031"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"25_30";"2159"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"30_35";"1469"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"35_40";"921"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"40_45";"1366"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"45_50";"2488"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"50_55";"2947"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"55_60";"2216"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"60_65";"1462"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"65_70";"1073"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"70_75";"1196"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"75_80";"976"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"80_85";"571"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"85_90";"299"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"90_95";"134"
"Lichtenberg";"Neu-Hohenschönhausen";"f";"D";"95 und älter";"50"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"00_05";"88"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"05_10";"89"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"10_15";"75"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"15_20";"80"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"20_25";"153"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"25_30";"172"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"30_35";"150"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"35_40";"173"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"40_45";"126"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"45_50";"90"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"50_55";"98"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"55_60";"49"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"60_65";"21"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"65_70";"15"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"70_75";"15"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"75_80";"6"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"A";"85_90";"6"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"00_05";"905"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"05_10";"777"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"10_15";"629"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"15_20";"588"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"20_25";"1172"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"25_30";"1489"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"30_35";"1450"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"35_40";"1146"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"40_45";"1325"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"45_50";"1647"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"50_55";"1490"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"55_60";"1424"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"60_65";"1377"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"65_70";"1207"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"70_75";"1212"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"75_80";"746"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"80_85";"405"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"85_90";"129"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"90_95";"46"
"Lichtenberg";"Alt-Hohenschönhausen";"m";"D";"95 und älter";"10"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"00_05";"89"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"05_10";"86"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"10_15";"62"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"15_20";"90"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"20_25";"135"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"25_30";"152"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"30_35";"181"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"35_40";"160"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"40_45";"134"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"45_50";"88"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"50_55";"72"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"55_60";"52"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"60_65";"18"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"65_70";"18"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"70_75";"3"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"A";"75_80";"6"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"00_05";"908"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"05_10";"703"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"10_15";"626"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"15_20";"588"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"20_25";"1230"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"25_30";"1454"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"30_35";"1378"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"35_40";"1061"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"40_45";"1268"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"45_50";"1647"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"50_55";"1570"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"55_60";"1636"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"60_65";"1669"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"65_70";"1296"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"70_75";"1403"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"75_80";"991"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"80_85";"681"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"85_90";"353"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"90_95";"164"
"Lichtenberg";"Alt-Hohenschönhausen";"f";"D";"95 und älter";"57"
"Lichtenberg";"Fennpfuhl";"m";"A";"00_05";"68"
"Lichtenberg";"Fennpfuhl";"m";"A";"05_10";"50"
"Lichtenberg";"Fennpfuhl";"m";"A";"10_15";"54"
"Lichtenberg";"Fennpfuhl";"m";"A";"15_20";"99"
"Lichtenberg";"Fennpfuhl";"m";"A";"20_25";"157"
"Lichtenberg";"Fennpfuhl";"m";"A";"25_30";"195"
"Lichtenberg";"Fennpfuhl";"m";"A";"30_35";"190"
"Lichtenberg";"Fennpfuhl";"m";"A";"35_40";"138"
"Lichtenberg";"Fennpfuhl";"m";"A";"40_45";"134"
"Lichtenberg";"Fennpfuhl";"m";"A";"45_50";"117"
"Lichtenberg";"Fennpfuhl";"m";"A";"50_55";"96"
"Lichtenberg";"Fennpfuhl";"m";"A";"55_60";"60"
"Lichtenberg";"Fennpfuhl";"m";"A";"60_65";"24"
"Lichtenberg";"Fennpfuhl";"m";"A";"65_70";"10"
"Lichtenberg";"Fennpfuhl";"m";"A";"70_75";"3"
"Lichtenberg";"Fennpfuhl";"m";"A";"75_80";"12"
"Lichtenberg";"Fennpfuhl";"m";"D";"00_05";"586"
"Lichtenberg";"Fennpfuhl";"m";"D";"05_10";"454"
"Lichtenberg";"Fennpfuhl";"m";"D";"10_15";"386"
"Lichtenberg";"Fennpfuhl";"m";"D";"15_20";"414"
"Lichtenberg";"Fennpfuhl";"m";"D";"20_25";"1110"
"Lichtenberg";"Fennpfuhl";"m";"D";"25_30";"1277"
"Lichtenberg";"Fennpfuhl";"m";"D";"30_35";"923"
"Lichtenberg";"Fennpfuhl";"m";"D";"35_40";"653"
"Lichtenberg";"Fennpfuhl";"m";"D";"40_45";"854"
"Lichtenberg";"Fennpfuhl";"m";"D";"45_50";"904"
"Lichtenberg";"Fennpfuhl";"m";"D";"50_55";"831"
"Lichtenberg";"Fennpfuhl";"m";"D";"55_60";"698"
"Lichtenberg";"Fennpfuhl";"m";"D";"60_65";"846"
"Lichtenberg";"Fennpfuhl";"m";"D";"65_70";"1052"
"Lichtenberg";"Fennpfuhl";"m";"D";"70_75";"1355"
"Lichtenberg";"Fennpfuhl";"m";"D";"75_80";"790"
"Lichtenberg";"Fennpfuhl";"m";"D";"80_85";"374"
"Lichtenberg";"Fennpfuhl";"m";"D";"85_90";"119"
"Lichtenberg";"Fennpfuhl";"m";"D";"90_95";"46"
"Lichtenberg";"Fennpfuhl";"m";"D";"95 und älter";"3"
"Lichtenberg";"Fennpfuhl";"f";"A";"00_05";"62"
"Lichtenberg";"Fennpfuhl";"f";"A";"05_10";"73"
"Lichtenberg";"Fennpfuhl";"f";"A";"10_15";"77"
"Lichtenberg";"Fennpfuhl";"f";"A";"15_20";"109"
"Lichtenberg";"Fennpfuhl";"f";"A";"20_25";"185"
"Lichtenberg";"Fennpfuhl";"f";"A";"25_30";"248"
"Lichtenberg";"Fennpfuhl";"f";"A";"30_35";"174"
"Lichtenberg";"Fennpfuhl";"f";"A";"35_40";"174"
"Lichtenberg";"Fennpfuhl";"f";"A";"40_45";"150"
"Lichtenberg";"Fennpfuhl";"f";"A";"45_50";"120"
"Lichtenberg";"Fennpfuhl";"f";"A";"50_55";"80"
"Lichtenberg";"Fennpfuhl";"f";"A";"55_60";"48"
"Lichtenberg";"Fennpfuhl";"f";"A";"60_65";"24"
"Lichtenberg";"Fennpfuhl";"f";"A";"65_70";"21"
"Lichtenberg";"Fennpfuhl";"f";"A";"70_75";"7"
"Lichtenberg";"Fennpfuhl";"f";"A";"75_80";"3"
"Lichtenberg";"Fennpfuhl";"f";"A";"80_85";"6"
"Lichtenberg";"Fennpfuhl";"f";"A";"85_90";"3"
"Lichtenberg";"Fennpfuhl";"f";"D";"00_05";"571"
"Lichtenberg";"Fennpfuhl";"f";"D";"05_10";"471"
"Lichtenberg";"Fennpfuhl";"f";"D";"10_15";"346"
"Lichtenberg";"Fennpfuhl";"f";"D";"15_20";"350"
"Lichtenberg";"Fennpfuhl";"f";"D";"20_25";"1075"
"Lichtenberg";"Fennpfuhl";"f";"D";"25_30";"1134"
"Lichtenberg";"Fennpfuhl";"f";"D";"30_35";"744"
"Lichtenberg";"Fennpfuhl";"f";"D";"35_40";"538"
"Lichtenberg";"Fennpfuhl";"f";"D";"40_45";"700"
"Lichtenberg";"Fennpfuhl";"f";"D";"45_50";"819"
"Lichtenberg";"Fennpfuhl";"f";"D";"50_55";"825"
"Lichtenberg";"Fennpfuhl";"f";"D";"55_60";"832"
"Lichtenberg";"Fennpfuhl";"f";"D";"60_65";"1244"
"Lichtenberg";"Fennpfuhl";"f";"D";"65_70";"1487"
"Lichtenberg";"Fennpfuhl";"f";"D";"70_75";"1663"
"Lichtenberg";"Fennpfuhl";"f";"D";"75_80";"982"
"Lichtenberg";"Fennpfuhl";"f";"D";"80_85";"621"
"Lichtenberg";"Fennpfuhl";"f";"D";"85_90";"313"
"Lichtenberg";"Fennpfuhl";"f";"D";"90_95";"126"
"Lichtenberg";"Fennpfuhl";"f";"D";"95 und älter";"42"
"Lichtenberg";"Rummelsburg";"m";"A";"00_05";"19"
"Lichtenberg";"Rummelsburg";"m";"A";"05_10";"18"
"Lichtenberg";"Rummelsburg";"m";"A";"10_15";"24"
"Lichtenberg";"Rummelsburg";"m";"A";"15_20";"40"
"Lichtenberg";"Rummelsburg";"m";"A";"20_25";"92"
"Lichtenberg";"Rummelsburg";"m";"A";"25_30";"121"
"Lichtenberg";"Rummelsburg";"m";"A";"30_35";"138"
"Lichtenberg";"Rummelsburg";"m";"A";"35_40";"99"
"Lichtenberg";"Rummelsburg";"m";"A";"40_45";"69"
"Lichtenberg";"Rummelsburg";"m";"A";"45_50";"101"
"Lichtenberg";"Rummelsburg";"m";"A";"50_55";"79"
"Lichtenberg";"Rummelsburg";"m";"A";"55_60";"35"
"Lichtenberg";"Rummelsburg";"m";"A";"60_65";"15"
"Lichtenberg";"Rummelsburg";"m";"A";"65_70";"3"
"Lichtenberg";"Rummelsburg";"m";"A";"70_75";"12"
"Lichtenberg";"Rummelsburg";"m";"A";"75_80";"3"
"Lichtenberg";"Rummelsburg";"m";"D";"00_05";"702"
"Lichtenberg";"Rummelsburg";"m";"D";"05_10";"376"
"Lichtenberg";"Rummelsburg";"m";"D";"10_15";"234"
"Lichtenberg";"Rummelsburg";"m";"D";"15_20";"193"
"Lichtenberg";"Rummelsburg";"m";"D";"20_25";"805"
"Lichtenberg";"Rummelsburg";"m";"D";"25_30";"1544"
"Lichtenberg";"Rummelsburg";"m";"D";"30_35";"1521"
"Lichtenberg";"Rummelsburg";"m";"D";"35_40";"956"
"Lichtenberg";"Rummelsburg";"m";"D";"40_45";"888"
"Lichtenberg";"Rummelsburg";"m";"D";"45_50";"747"
"Lichtenberg";"Rummelsburg";"m";"D";"50_55";"518"
"Lichtenberg";"Rummelsburg";"m";"D";"55_60";"400"
"Lichtenberg";"Rummelsburg";"m";"D";"60_65";"248"
"Lichtenberg";"Rummelsburg";"m";"D";"65_70";"218"
"Lichtenberg";"Rummelsburg";"m";"D";"70_75";"234"
"Lichtenberg";"Rummelsburg";"m";"D";"75_80";"140"
"Lichtenberg";"Rummelsburg";"m";"D";"80_85";"67"
"Lichtenberg";"Rummelsburg";"m";"D";"85_90";"34"
"Lichtenberg";"Rummelsburg";"m";"D";"90_95";"3"
"Lichtenberg";"Rummelsburg";"m";"D";"95 und älter";"3"
"Lichtenberg";"Rummelsburg";"f";"A";"00_05";"20"
"Lichtenberg";"Rummelsburg";"f";"A";"05_10";"16"
